customerID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,Churn,AgeGroup
6429-SHBCB,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,19,69.6,3349,4,No,Middle Age (30–59)
9281-OFDMF,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,39,90.7,5028,4,No,Senior (≥ 60)
2603-HVKCG,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,31,101.4,2025,4,No,Under 30
1834-WULEG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24,20.25,3000,4,No,Middle Age (30–59)
9097-ZUBYC,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),14,48.8,2168,5,No,Middle Age (30–59)
5148-ORICT,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,64,74.35,4781,3,No,Under 30
4893-GYUJU,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,50,19.35,5247,3,No,Under 30
4578-PHJYZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,52,68.75,4172,3,No,Middle Age (30–59)
7272-QDCKA,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,28,100.2,5137,3,No,Middle Age (30–59)
8908-SLFCJ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21,20.85,5422,3,No,Middle Age (30–59)
8393-DLHGA,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25,95.9,2241,1,Yes,Middle Age (30–59)
9766-HGEDE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,17,19.35,2185,5,No,Middle Age (30–59)
6968-MHOMU,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),58,45.0,5006,3,No,Middle Age (30–59)
7395-IGJOS,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),17,81.5,3443,2,Yes,Senior (≥ 60)
5044-XDPYX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51,25.5,5447,5,No,Middle Age (30–59)
1814-WFGVS,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,72,48.9,5415,3,No,Middle Age (30–59)
2834-SPCJV,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,52,84.1,6216,1,Yes,Middle Age (30–59)
3721-WKIIL,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27,19.6,2896,5,No,Middle Age (30–59)
6734-CKRSM,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3,20.0,4258,3,No,Middle Age (30–59)
1265-ZFOSD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,64,81.3,5254,4,No,Middle Age (30–59)
6568-POCUI,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),45,95.2,3363,5,No,Middle Age (30–59)
7890-VYYWG,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,3,36.45,3766,1,Yes,Senior (≥ 60)
5197-LQXXH,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71,83.3,4264,4,No,Middle Age (30–59)
9907-SWKKF,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,25.05,4842,1,Yes,Senior (≥ 60)
3457-PQBYH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),58,20.3,4424,3,No,Middle Age (30–59)
7682-AZNDK,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,34,89.85,3096,5,No,Under 30
0587-DMGBH,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,49.85,2269,3,Yes,Middle Age (30–59)
5384-ZTTWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,15,19.8,4167,4,No,Middle Age (30–59)
3745-HRPHI,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),66,54.65,4051,5,No,Middle Age (30–59)
7636-OWBPG,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),12,29.35,3606,3,No,Senior (≥ 60)
1231-YNDEK,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),58,19.15,6339,5,No,Middle Age (30–59)
1407-DIGZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,3,19.1,3863,5,No,Middle Age (30–59)
6397-JNZZG,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43,55.55,2573,1,Yes,Senior (≥ 60)
0570-BFQHT,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,9,80.55,3581,3,No,Middle Age (30–59)
4393-OBCRR,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,3,20.25,4331,3,No,Middle Age (30–59)
3523-QRQLL,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),22,69.5,5922,2,Yes,Under 30
8564-LDKFL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),40,106.0,5118,5,No,Middle Age (30–59)
3696-DFHHB,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),68,25.5,5182,5,No,Middle Age (30–59)
0895-DQHEW,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54,104.3,4019,1,Yes,Middle Age (30–59)
4717-GHADL,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,50,79.6,5592,4,No,Middle Age (30–59)
5501-TVMGM,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,55.25,3255,5,No,Under 30
5879-HMFFH,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72,88.05,6247,4,No,Middle Age (30–59)
6772-WFQRD,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40,20.4,3200,5,No,Middle Age (30–59)
3810-DVDQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,117.6,6173,3,No,Under 30
6972-SNKKW,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,6,20.0,3142,3,No,Middle Age (30–59)
3694-GLTJM,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),5,19.65,2878,3,No,Middle Age (30–59)
8550-XSXUQ,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),48,70.55,3997,4,No,Middle Age (30–59)
8149-RSOUN,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,93.85,3014,3,Yes,Middle Age (30–59)
9055-MOJJJ,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,64,65.8,4754,3,No,Middle Age (30–59)
4359-INNWN,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),17,20.05,4828,4,No,Middle Age (30–59)
0585-EGDDA,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40,80.0,2478,3,No,Middle Age (30–59)
4032-RMHCI,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),41,35.4,4375,4,No,Middle Age (30–59)
0549-CYCQN,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),51,79.6,4673,5,No,Senior (≥ 60)
3481-JHUZH,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,41,80.25,5757,5,No,Middle Age (30–59)
7250-EQKIY,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,1,50.45,2426,2,Yes,Middle Age (30–59)
3594-IVHJZ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2,20.45,2606,5,No,Middle Age (30–59)
6869-FGJJC,No,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),68,79.6,5210,4,No,Middle Age (30–59)
3896-ZVNET,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24,24.7,5302,3,No,Middle Age (30–59)
8205-VSLRB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),70,77.3,6252,3,No,Under 30
5960-MVTUK,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,3,29.75,3425,3,No,Middle Age (30–59)
6817-WTYHE,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),2,44.9,4370,4,No,Middle Age (30–59)
3082-VQXNH,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),3,29.8,5614,3,No,Middle Age (30–59)
4013-UBXWQ,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,7,74.65,4612,3,Yes,Middle Age (30–59)
4931-TRZWN,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,71.95,3605,3,No,Middle Age (30–59)
0750-EKNGL,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,7,20.75,4476,5,No,Middle Age (30–59)
7669-LCRSD,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,12,56.3,2047,3,No,Middle Age (30–59)
3567-PQTSO,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,53,105.25,6365,3,No,Middle Age (30–59)
5519-NPHVG,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,12,94.2,3975,3,Yes,Middle Age (30–59)
8043-PNYSD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,63,19.55,6002,5,No,Middle Age (30–59)
9938-EKRGF,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,15,84.45,4653,3,No,Middle Age (30–59)
2703-AMTUL,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,36,53.65,4113,4,No,Middle Age (30–59)
0928-JMXNP,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,4,29.9,2914,4,No,Senior (≥ 60)
8173-RXAYP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24,19.7,4642,4,No,Middle Age (30–59)
4825-XJGDM,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),61,43.7,4051,4,No,Middle Age (30–59)
5402-HTOTQ,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,16,55.3,3771,5,No,Middle Age (30–59)
6734-JDTTV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),65,19.85,6009,3,No,Middle Age (30–59)
7850-THJMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26,19.65,4184,4,No,Middle Age (30–59)
3890-RTCMS,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,16,49.45,3446,4,No,Under 30
8849-GYOKR,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),54,106.55,4893,1,Yes,Middle Age (30–59)
3148-BLQJT,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.1,5747,1,Yes,Middle Age (30–59)
3717-FDJFU,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,5,20.45,3353,3,No,Under 30
3665-JATSN,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,19,39.7,4034,5,No,Under 30
7966-YOTQW,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),10,54.5,4163,4,No,Under 30
0461-CVKMU,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,23,83.8,5737,1,Yes,Middle Age (30–59)
8806-EAGWC,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,3,55.15,5698,2,Yes,Under 30
8853-TZDGH,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,111.6,5425,5,No,Middle Age (30–59)
7779-LGOVN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,10,86.65,4990,1,Yes,Senior (≥ 60)
4324-BZCKL,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,10,55.55,2530,5,No,Middle Age (30–59)
6924-TDGMT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,11,20.55,3971,5,No,Middle Age (30–59)
9710-ZUSHQ,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37,106.75,5849,1,Yes,Senior (≥ 60)
1536-YHDOE,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,17,62.1,3937,3,No,Middle Age (30–59)
8123-QBNAZ,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36,104.5,4102,3,No,Middle Age (30–59)
3629-ZNKXA,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,17,101.8,3296,4,No,Senior (≥ 60)
4827-LTQRJ,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),66,110.6,5418,4,No,Senior (≥ 60)
7711-YIJWC,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),61,84.9,4413,3,No,Under 30
5482-VXSXJ,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,22,93.2,4093,4,No,Middle Age (30–59)
7365-BVCJH,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,24.4,3145,5,No,Middle Age (30–59)
9620-ENEJV,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),6,70.55,4059,3,No,Middle Age (30–59)
4183-WCSEP,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,31,78.45,3091,1,Yes,Middle Age (30–59)
2378-YIZKA,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),68,85.0,6221,3,No,Middle Age (30–59)
5498-TXHLF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,34,87.45,3358,3,Yes,Middle Age (30–59)
0689-DSXGL,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),52,85.8,5494,3,No,Middle Age (30–59)
6818-DJXAA,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,10,91.1,3857,3,No,Middle Age (30–59)
9722-UJOJR,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29,70.75,2663,1,Yes,Middle Age (30–59)
0464-WJTKO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72,20.1,4598,5,No,Middle Age (30–59)
8902-ZEOVF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,47,20.05,5183,5,No,Under 30
6778-EICRF,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,24,74.8,5535,4,No,Middle Age (30–59)
2662-NNTDK,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),65,24.8,5826,4,No,Middle Age (30–59)
4132-KALRO,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,4,100.85,5354,4,No,Middle Age (30–59)
3902-FOIGH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,12,101.35,3967,1,Yes,Senior (≥ 60)
6772-KSATR,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,81.7,5574,1,Yes,Middle Age (30–59)
7112-OPOTK,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,33,68.25,5647,2,Yes,Middle Age (30–59)
2874-YXVVA,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34,105.1,3941,5,No,Middle Age (30–59)
1245-HARPS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,14,20.4,4556,3,No,Middle Age (30–59)
4210-QFJMF,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4,79.15,5762,1,Yes,Middle Age (30–59)
4323-ELYYB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,13,20.0,5651,3,No,Middle Age (30–59)
4293-ETKAP,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65,79.4,4023,4,No,Middle Age (30–59)
6064-PUPMC,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),23,57.2,4021,3,No,Middle Age (30–59)
6504-VBLFL,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,55,58.6,6231,3,No,Middle Age (30–59)
6322-PJJDJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,49,94.8,4252,4,No,Middle Age (30–59)
0330-BGYZE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),60,102.5,4968,5,No,Middle Age (30–59)
1085-LDWAM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),69,20.35,5188,3,No,Under 30
7586-ZATGZ,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40,84.9,2904,4,No,Middle Age (30–59)
7197-VOJMM,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),67,69.2,4323,3,No,Middle Age (30–59)
3318-OSATS,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35,95.45,2080,2,Yes,Senior (≥ 60)
5828-AVIPD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,19,100.95,4072,3,Yes,Under 30
1843-TLSGD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,13,20.85,3163,4,No,Middle Age (30–59)
9626-VFRGG,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41,88.5,5984,3,No,Middle Age (30–59)
7075-BNDVQ,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,4,35.0,3523,4,No,Middle Age (30–59)
9143-CANJF,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,24,55.15,2200,3,No,Under 30
7284-BUYEC,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5,50.95,3573,5,No,Middle Age (30–59)
2041-JIJCI,No,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,5,64.0,4421,5,No,Middle Age (30–59)
1086-LXKFY,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,69.1,4779,1,Yes,Middle Age (30–59)
4900-MSOMT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72,80.2,6087,4,No,Middle Age (30–59)
2229-VWQJH,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),24,49.3,5394,5,No,Middle Age (30–59)
9194-GFVOI,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),42,84.35,3363,4,No,Under 30
1336-EZFZY,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,4,20.05,4596,4,No,Middle Age (30–59)
4282-MSACW,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),68,117.2,4629,3,No,Middle Age (30–59)
1403-LKLIK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33,20.1,3342,3,No,Under 30
2636-ALXXZ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.6,2151,2,Yes,Senior (≥ 60)
7774-OJSXI,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,31,103.45,5387,3,Yes,Middle Age (30–59)
7786-WBJYI,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),4,77.95,5365,2,Yes,Middle Age (30–59)
