Customer ID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,AgeGroup
2114-MGINA,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,14,89.8,4107,1,Middle Age (30–59)
4489-SNOJF,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,35,72.25,5898,1,Under 30
6899-PPEEA,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,37,96.55,4448,2,Senior (≥ 60)
2187-LZGPL,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),7,40.1,4414,2,Middle Age (30–59)
4597-NUCQV,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,101.25,4287,3,Senior (≥ 60)
9019-QVLZD,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,79.55,5082,2,Middle Age (30–59)
7394-LWLYN,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,70.15,4840,3,Middle Age (30–59)
3707-LRWZD,No,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,32,84.05,3553,2,Middle Age (30–59)
1455-ESIQH,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,89.1,2905,2,Middle Age (30–59)
2979-SXESE,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,17,94.4,4103,1,Middle Age (30–59)
4013-TLDHQ,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,19,78.25,3666,1,Middle Age (30–59)
3754-DXMRT,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,44.15,5655,2,Senior (≥ 60)
7130-VTEWQ,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,75.75,4174,3,Senior (≥ 60)
6121-VZNQB,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,19.1,5890,2,Middle Age (30–59)
7903-CMPEY,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,80.3,4138,1,Senior (≥ 60)
6996-KNSML,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,74.9,5919,1,Under 30
1704-NRWYE,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,9,80.85,5242,2,Senior (≥ 60)
2592-SEIFQ,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,24.75,3503,2,Middle Age (30–59)
7481-ATQQS,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49,90.85,5651,2,Senior (≥ 60)
8642-GVWRF,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),2,79.7,3039,1,Under 30
3400-ESFUW,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),55,57.55,5463,1,Under 30
2057-ZBLPD,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,21,86.5,2036,3,Middle Age (30–59)
5502-RLUYV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69,103.95,4283,2,Middle Age (30–59)
0023-HGHWL,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,25.1,5437,3,Senior (≥ 60)
9039-RBEEE,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),39,48.95,3080,1,Under 30
8417-FMLZI,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),6,83.55,4242,1,Middle Age (30–59)
1792-UXAFY,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,17,89.15,5082,1,Senior (≥ 60)
0515-YPMCW,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,70.45,3525,1,Middle Age (30–59)
0378-XSZPU,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),58,60.3,4026,2,Middle Age (30–59)
4729-XKASR,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,24.75,3001,1,Middle Age (30–59)
9837-BMCLM,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3,78.5,3567,2,Middle Age (30–59)
0137-UDEUO,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3,19.85,3398,1,Under 30
6161-UUUTA,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3,79.9,4367,2,Senior (≥ 60)
6543-XRMYR,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,30,99.7,3548,1,Senior (≥ 60)
4925-LMHOK,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),15,58.6,2003,2,Under 30
1455-UGQVH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,98.5,4501,2,Middle Age (30–59)
2037-SGXHH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,38,94.65,3498,2,Under 30
3178-FESZO,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,100.25,5797,1,Middle Age (30–59)
6087-MVHJH,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,16,88.45,5186,2,Middle Age (30–59)
4603-JANFB,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.85,4548,1,Middle Age (30–59)
3018-TFTSU,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),12,81.7,2850,1,Middle Age (30–59)
4806-KEXQR,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4,79.9,4669,1,Under 30
7083-YNSKY,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),15,25.4,2853,1,Under 30
2479-BRAMR,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41,83.75,4995,1,Senior (≥ 60)
7908-QCBCA,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,69.4,2404,1,Middle Age (30–59)
6711-FLDFB,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,74.9,5159,1,Middle Age (30–59)
3714-JTVOV,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),42,74.15,2322,1,Senior (≥ 60)
4702-IOQDC,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,70.1,2007,3,Middle Age (30–59)
6178-KFNHS,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,12,78.3,3545,1,Middle Age (30–59)
1264-BYWMS,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55,96.8,4089,1,Middle Age (30–59)
9658-WYUFB,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,17,94.4,2825,1,Middle Age (30–59)
2013-SGDXK,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,1,84.3,2172,1,Under 30
8580-QVLOC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),72,92.45,5697,1,Senior (≥ 60)
2012-NWRPA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,11,99.55,3172,3,Senior (≥ 60)
8808-ELEHO,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,8,81.25,3812,1,Senior (≥ 60)
3506-LCJDC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1,19.95,4860,1,Middle Age (30–59)
3934-HXCFZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,23,99.25,5338,1,Middle Age (30–59)
4910-AQFFX,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),9,79.35,4533,3,Middle Age (30–59)
2154-KVJFF,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,15,79.75,2813,3,Middle Age (30–59)
9647-ERGBE,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,30,100.05,4664,1,Middle Age (30–59)
3428-XZMAZ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.35,5796,2,Middle Age (30–59)
0378-TOVMS,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,3,85.8,5641,1,Under 30
4355-HBJHH,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,67,79.7,6289,1,Middle Age (30–59)
9058-CBREO,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,50.55,3357,1,Senior (≥ 60)
0318-QUUOB,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,80.55,4273,1,Under 30
5520-FVEWJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,12,84.5,4154,1,Under 30
5572-ZDXHY,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,22,84.3,5313,1,Under 30
3750-CKVKH,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,67.75,2299,2,Middle Age (30–59)
8063-GBATB,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,27,85.25,5172,1,Senior (≥ 60)
2252-ISRNH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,9,90.35,2993,3,Under 30
4547-KQRTM,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),10,80.05,3740,1,Middle Age (30–59)
4877-EVATK,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.0,3657,2,Middle Age (30–59)
7639-SUPCW,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22,48.8,2270,1,Middle Age (30–59)
1069-XAIEM,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,85.05,2975,1,Senior (≥ 60)
4658-HCOHW,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,21,102.8,3123,1,Middle Age (30–59)
2432-TFSMK,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),18,89.6,2269,3,Middle Age (30–59)
3440-JPSCL,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,6,99.95,3722,2,Under 30
2889-FPWRM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),72,117.8,4432,2,Middle Age (30–59)
6987-XQSJT,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54,79.5,5684,1,Senior (≥ 60)
4290-BSXUX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),3,79.65,5036,1,Middle Age (30–59)
0325-XBFAC,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,8,94.7,5811,1,Middle Age (30–59)
4480-QQRHC,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),8,74.05,4899,3,Senior (≥ 60)
2462-XIIJB,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,5,92.5,2810,2,Middle Age (30–59)
4760-XOHVN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,19.45,2865,2,Middle Age (30–59)
7817-BOQPW,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,75.55,4320,2,Middle Age (30–59)
1853-UDXBW,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,70.0,2485,2,Middle Age (30–59)
5458-CQJTA,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65,74.8,5207,1,Middle Age (30–59)
5219-YIPTK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33,104.4,3185,1,Middle Age (30–59)
5032-MIYKT,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,70.7,4056,3,Under 30
3540-RZJYU,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,15,86.2,5829,1,Under 30
0722-TROQR,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,74.9,2122,1,Senior (≥ 60)
7571-YXDAD,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2,74.9,2078,1,Middle Age (30–59)
3393-FMZPV,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25,100.25,2195,1,Middle Age (30–59)
6402-ZFPPI,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,25,102.8,4969,1,Senior (≥ 60)
7486-KSRVI,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,43,100.0,4760,1,Middle Age (30–59)
8443-WVPSS,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,10,99.85,4243,1,Middle Age (30–59)
3006-XIMLN,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),2,94.2,5299,2,Middle Age (30–59)
9965-YOKZB,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,9,83.85,3723,1,Senior (≥ 60)
0504-HHAPI,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),27,88.3,2420,3,Senior (≥ 60)
9360-OMDZZ,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,94.1,3192,3,Middle Age (30–59)
3647-GMGDH,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22,94.7,5615,2,Middle Age (30–59)
3791-LGQCY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56,100.65,4803,1,Senior (≥ 60)
2956-GGUCQ,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,24,78.85,3079,1,Senior (≥ 60)
0362-ZBZWJ,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,36,84.9,2455,1,Middle Age (30–59)
4211-MMAZN,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.25,2959,1,Middle Age (30–59)
4274-OWWYO,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.35,5633,3,Middle Age (30–59)
1541-ETJZO,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,1,62.05,2937,2,Middle Age (30–59)
4106-HADHQ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),39,80.0,2704,1,Middle Age (30–59)
2369-UAPKZ,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,5,104.1,3131,3,Middle Age (30–59)
2778-OCLGR,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),24,39.1,4591,1,Senior (≥ 60)
6583-KQJLK,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,15,94.65,5868,3,Senior (≥ 60)
0637-KVDLV,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,76.5,5944,1,Middle Age (30–59)
6633-MPWBS,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,5,49.2,4336,1,Middle Age (30–59)
8785-EPNCG,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),11,23.15,5671,1,Middle Age (30–59)
5729-KLZAR,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,4,80.85,2961,1,Under 30
1582-RAFML,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,1,60.1,5654,1,Under 30
8740-CRYFY,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,78.95,2038,2,Middle Age (30–59)
2962-XPMCQ,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,45.15,2699,2,Middle Age (30–59)
1678-FYZOW,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3,79.4,2448,1,Under 30
8627-EHGIP,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,44,53.95,3051,2,Middle Age (30–59)
8854-CCVSQ,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18,80.65,3788,2,Middle Age (30–59)
0511-JTEOY,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,71.1,5824,2,Middle Age (30–59)
5216-WASFJ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31,84.85,5603,3,Senior (≥ 60)
7067-KSAZT,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,65,106.25,5965,1,Senior (≥ 60)
4948-WBBKL,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36,74.9,5041,3,Senior (≥ 60)
9300-AGZNL,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,94.0,4176,1,Senior (≥ 60)
1112-CUNAO,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,15,89.85,2668,2,Senior (≥ 60)
5175-AOBHI,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,4,46.0,5246,1,Middle Age (30–59)
7270-BDIOA,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,22,90.0,4739,2,Middle Age (30–59)
9732-KPKBW,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,1,53.95,2771,1,Middle Age (30–59)
3389-YGYAI,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,8,105.5,5546,3,Senior (≥ 60)
9560-ARGQJ,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,16,81.0,2335,1,Middle Age (30–59)
5134-IKDAY,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.8,2123,3,Middle Age (30–59)
3070-DVEYC,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,7,73.75,5638,2,Senior (≥ 60)
5707-ORNDZ,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,9,54.55,4656,1,Senior (≥ 60)
8696-JKZNU,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,37,76.25,5859,3,Senior (≥ 60)
5380-AFSSK,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,5,93.9,5435,1,Middle Age (30–59)
2055-PDADH,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3,70.4,2491,3,Senior (≥ 60)
8714-EUHJO,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,31,91.15,5219,2,Middle Age (30–59)
3721-CNEYS,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,70.95,5390,1,Middle Age (30–59)
2568-OIADY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,37,99.5,4233,1,Under 30
1193-RTSLK,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),38,83.9,2157,1,Under 30
2302-ANTDP,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,48,117.45,5915,1,Senior (≥ 60)
5923-GXUOC,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,104.4,5035,1,Middle Age (30–59)
5233-GEEAX,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,8,29.4,5971,1,Senior (≥ 60)
4432-ADRLB,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,2,44.65,4655,1,Middle Age (30–59)
8993-PHFWD,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,25.25,2088,1,Middle Age (30–59)
1565-RHDJD,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),4,84.05,5552,3,Under 30
7137-RYLPP,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37,85.7,4712,2,Senior (≥ 60)
3765-JXVKY,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.7,4692,1,Under 30
7330-WZLNC,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,5,90.8,5090,3,Under 30
3957-LXOLK,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,28,106.15,5030,1,Senior (≥ 60)
6635-MYYYZ,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),30,85.35,2313,2,Middle Age (30–59)
5281-BUZGT,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36,90.85,5692,1,Senior (≥ 60)
5378-IKEEG,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,35.75,3351,3,Middle Age (30–59)
2718-GAXQD,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,4,46.0,4797,1,Senior (≥ 60)
6413-XKKPU,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,17,89.4,2544,1,Middle Age (30–59)
1449-XQEMT,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3,19.8,4323,1,Middle Age (30–59)
2612-RRIDN,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4,81.0,3591,2,Under 30
4735-ASGMA,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,26,98.35,4997,1,Middle Age (30–59)
3669-LVWZB,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,5,51.0,4630,2,Under 30
6892-EZDTG,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,4,91.65,2140,2,Middle Age (30–59)
5117-IFGPS,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,29,84.3,2217,3,Senior (≥ 60)
9725-SCPZG,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,90.85,5086,3,Middle Age (30–59)
5884-GCYMI,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,69.4,2847,1,Middle Age (30–59)
3217-FZDMN,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),8,94.45,3676,1,Senior (≥ 60)
7853-GVUDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),1,20.15,4277,2,Middle Age (30–59)
7480-QNVZJ,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50,95.7,4287,3,Senior (≥ 60)
3943-KDREE,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26,74.95,2934,2,Middle Age (30–59)
9239-ZBZZV,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,6,47.95,2240,1,Under 30
4398-HSCJH,No,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,3,63.6,3155,1,Middle Age (30–59)
4430-UZIPO,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,3,36.85,5825,1,Middle Age (30–59)
8008-HAWED,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,50.75,4883,1,Middle Age (30–59)
7124-UGSUR,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),61,104.4,4412,1,Senior (≥ 60)
1502-XFCVR,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,58,106.45,5902,1,Middle Age (30–59)
9692-TUSXH,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,18,96.05,5581,1,Under 30
7912-SYRQT,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),7,75.1,5514,2,Middle Age (30–59)
4816-JBHOV,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,44.7,4618,1,Senior (≥ 60)
8292-TYSPY,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19,55.0,4539,2,Middle Age (30–59)
1867-BDVFH,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,11,74.35,5075,2,Middle Age (30–59)
2359-QWQUL,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),39,104.7,2371,2,Middle Age (30–59)
9103-TCIHJ,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,15,55.7,4519,2,Middle Age (30–59)
4140-WJAWW,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),5,19.85,3799,1,Middle Age (30–59)
